"Autor.id";"ID_CONVENIO";"TX_OBJETO_CONVENIO";"VL_GLOBAL";"VL_REPASSE";"DT_PUBLICACAO";"acao.ab"
"MARCOS MONTES_MG";221495;"Aquisição de equipamentos e materiais permanentes médicos.";"R$ 354.760,04";"R$ 328.620,00";"04/01/2012";"IMPLANTAÇÃO E MODERNIZAÇÃO DE "
"MARCOS MONTES_MG";390496;"Aquisição de equipamentos permanentes";"R$ 163.911,80";"R$ 150.574,92";"15/01/2014";"IMPLANTAÇÃO E MODERNIZAÇÃO DE "
"MARCOS MONTES_MG";390493;"Infraestrutura esportiva no município de Uberaba/MG.";"R$ 938.505,52";"R$ 863.425,08";"15/01/2014";"IMPLANTAÇÃO E MODERNIZAÇÃO DE "
"MARCOS MONTES_MG";425720;"AQUISIÇÃO DE PATRULHA MECANIZADA.";"R$ 204.000,00";"R$ 195.000,00";"08/08/2014";"IMPLANTAÇÃO E MODERNIZAÇÃO DE "
"MARCOS MONTES_MG";425757;"AQUISIÇÃO DE PATRULHA MECANIZADA.";"R$ 305.196,59";"R$ 292.500,00";"22/08/2014";"IMPLANTAÇÃO E MODERNIZAÇÃO DE "
"MARCOS MONTES_MG";426011;"Aquisição de patrulha mecanizada";"R$ 200.590,00";"R$ 195.000,00";"01/12/2014";"IMPLANTAÇÃO E MODERNIZAÇÃO DE "
"MARCOS MONTES_MG";419649;"AQUISIÇÃO DE UM TRATOR";"R$ 100.000,00";"R$ 97.500,00";"14/10/2014";"IMPLANTAÇÃO E MODERNIZAÇÃO DE "
"MARCOS MONTES_MG";425593;"Patrulha Mecanizada";"R$ 152.300,00";"R$ 146.250,00";"16/01/2015";"IMPLANTAÇÃO E MODERNIZAÇÃO DE "
"MARCOS MONTES_MG";425574;"Aquisição de Patrulha Mecanizada";"R$ 207.735,00";"R$ 195.000,00";"02/12/2014";"IMPLANTAÇÃO E MODERNIZAÇÃO DE "
"MARCOS MONTES_MG";425463;"Patrulha Mecanizada";"R$ 246.000,00";"R$ 195.000,00";"21/08/2014";"IMPLANTAÇÃO E MODERNIZAÇÃO DE "
"DIEGO ANDRADE_MG";283154;"Cobertura de Quadra, Melhoria de Inflaestrutura do Estádio Municipal e melhoria na Infraestrutura do campo de Boa Vista .";"R$ 400.000,00";"R$ 292.500,00";"";"IMPLANTAÇÃO E MODERNIZAÇÃO DE "
"DIEGO ANDRADE_MG";368735;"Aquisição de Patrulha Mecanizada.";"R$ 333.750,00";"R$ 292.500,00";"14/01/2014";"IMPLANTAÇÃO E MODERNIZAÇÃO DE "
"DIEGO ANDRADE_MG";368753;"Aquisição de Patrulha Mecanizada.";"R$ 198.000,00";"R$ 194.000,00";"30/12/2013";"IMPLANTAÇÃO E MODERNIZAÇÃO DE "
"DIEGO ANDRADE_MG";369033;"Aquisição de Patrulha Mecanizada.";"R$ 210.000,00";"R$ 195.000,00";"02/12/2013";"IMPLANTAÇÃO E MODERNIZAÇÃO DE "
"DIEGO ANDRADE_MG";368864;"Aquisição de patrulha mecanizada.";"R$ 190.000,00";"R$ 186.020,41";"09/01/2014";"IMPLANTAÇÃO E MODERNIZAÇÃO DE "
"DIEGO ANDRADE_MG";368871;"Aquisição de Patrulha mecanizada.";"R$ 102.000,00";"R$ 97.500,00";"11/11/2013";"IMPLANTAÇÃO E MODERNIZAÇÃO DE "
"DIEGO ANDRADE_MG";374175;"Aquisição de Patrulha Mecanizada.";"R$ 274.000,00";"R$ 195.000,00";"14/01/2014";"IMPLANTAÇÃO E MODERNIZAÇÃO DE "
"DIEGO ANDRADE_MG";368893;"Aquisição de Patrulha Mecanizada";"R$ 497.500,00";"R$ 487.500,00";"09/12/2013";"IMPLANTAÇÃO E MODERNIZAÇÃO DE "
"DIEGO ANDRADE_MG";368898;"Aquisição de patrulha mecanizada.";"R$ 348.214,29";"R$ 341.250,00";"10/01/2014";"IMPLANTAÇÃO E MODERNIZAÇÃO DE "
"DIEGO ANDRADE_MG";351350;"AQUISIÇÃO DE PATRULHA MECANIZADA.";"R$ 277.900,00";"R$ 195.000,00";"20/11/2013";"IMPLANTAÇÃO E MODERNIZAÇÃO DE "
"DIEGO ANDRADE_MG";350441;"Construção de um barracão para a Associação dos Produtores Rurais de São Bento Abade.";"R$ 420.218,28";"R$ 390.000,00";"09/01/2014";"IMPLANTAÇÃO E MODERNIZAÇÃO DE "
"DIEGO ANDRADE_MG";353378;"Aquisição de Patrulha Mecanizada.";"R$ 204.000,00";"R$ 195.000,00";"04/11/2013";"IMPLANTAÇÃO E MODERNIZAÇÃO DE "
"EROS BIONDINI_MG";423392;"Modernização da infraestrutura destinadas à práticas esportivas de caráter educacional, recreativo e de lazer.";"R$ 264.453,97";"R$ 261.809,43";"10/09/2014";"IMPLANTAÇÃO E MODERNIZAÇÃO DE "
"EROS BIONDINI_MG";422681;"Construção de Quadra Coberta no bairro Santa Terezinha";"R$ 329.314,68";"R$ 292.500,00";"";"IMPLANTAÇÃO E MODERNIZAÇÃO DE "
"EROS BIONDINI_MG";424024;"Modernização da infra estrutura do ginásio poliesportivo - Ceppel.";"R$ 255.937,50";"R$ 243.750,00";"31/12/2014";"IMPLANTAÇÃO E MODERNIZAÇÃO DE "
"EROS BIONDINI_MG";423719;"Revitalização da Praça de Esportes Municipal Adolfo Ribeiro de Carvalho (PEMARC)";"R$ 250.000,27";"R$ 243.750,00";"30/12/2014";"IMPLANTAÇÃO E MODERNIZAÇÃO DE "
"EROS BIONDINI_MG";423786;"Cobertura de Quadra Esportiva";"R$ 250.000,00";"R$ 243.750,00";"";"IMPLANTAÇÃO E MODERNIZAÇÃO DE "
"GABRIEL GUIMARÃES_MG";319929;"Viabilizar por meio de qualificação socio-profissional a apreensão e consolidação de conhecimentos e de instrumentos ligados à matriz afro-brasileira úteis à conscientização dos processos históricos, garantindo a multiplicação dos conhecimentos adquiridos";"R$ 625.000,00";"R$ 500.000,00";"30/12/2013";"IMPLANTAÇÃO E MODERNIZAÇÃO DE "
"GABRIEL GUIMARÃES_MG";390110;"IMPLANTAÇÃO DE CENTRO DE REFERÊNCIA EM DIREITOS HUMANOS INSTITUTO PAULINE REICHSTUL - Região do Médio Paraopeba/MG";"R$ 261.976,59";"R$ 249.999,34";"29/01/2014";"IMPLANTAÇÃO E MODERNIZAÇÃO DE "
"GABRIEL GUIMARÃES_MG";501312;"Construção de muro de fechamento do Parque de Exposição";"R$ 255.000,00";"R$ 248.625,00";"08/01/2016";"IMPLANTAÇÃO E MODERNIZAÇÃO DE "
"GABRIEL GUIMARÃES_MG";501401;"Aquisição de veículos e equipamentos em apoio ao desenvolvimento sustentável dos Territórios Rurais.";"R$ 113.605,29";"R$ 100.000,00";"05/01/2015";"IMPLANTAÇÃO E MODERNIZAÇÃO DE "
"LUIS TIBÉ_MG";319346;"AQUISIÇÃO DE EQUIPAMENTO E MATERIAL PERMANENTE.";"R$ 800.000,00";"R$ 800.000,00";"15/01/2013";"IMPLANTAÇÃO E MODERNIZAÇÃO DE "
"MARCUS PESTANA_MG";423872;"Construção de Quadra Poliesportiva";"R$ 267.266,33";"R$ 243.750,00";"07/01/2015";"IMPLANTAÇÃO E MODERNIZAÇÃO DE "
"MARCUS PESTANA_MG";418581;"CONSTRUÇÃO DE UM SALÃO MULTI-USO.";"R$ 359.705,66";"R$ 243.750,00";"20/10/2014";"IMPLANTAÇÃO E MODERNIZAÇÃO DE "
"PADRE JOÃO_MG";423610;"Intervenções de reformas em ginásio poliesportivo e construção da infraestrutura esportiva referente uma pista de skate.";"R$ 393.940,00";"R$ 390.000,00";"10/09/2014";"IMPLANTAÇÃO E MODERNIZAÇÃO DE "
"TONINHO PINHEIRO_MG";312051;"Construção de quadra Poliesportiva coberta";"R$ 500.000,00";"R$ 487.500,00";"06/03/2013";"IMPLANTAÇÃO E MODERNIZAÇÃO DE "
"TONINHO PINHEIRO_MG";312029;"REFORMA E ADEQUAÇÃO DE CAMPOS DE FUTEBOL PARA PRÁTICA ESPORTIVA E ATIVIDADES EDUCATIVAS E DE LAZER.";"R$ 694.658,76";"R$ 619.063,85";"18/01/2013";"IMPLANTAÇÃO E MODERNIZAÇÃO DE "
"TONINHO PINHEIRO_MG";387810;"IMPLANTAÇÃO DE VIA ESTRUTURANTE, PARA MELHOR MOBILIDADE URBANA, COM OBRAS PARA ABERTURA DE SISTEMA VIÁRIO, COM DRENAGEM, PAVIMENTAÇAO, URBANIZAÇAO E OBRAS COMPLEMENTARES, VISANDO MAIOR SEGURANÇAS DA VIA.";"R$ 5.927.086,49";"R$ 4.943.600,00";"14/01/2014";"IMPLANTAÇÃO E MODERNIZAÇÃO DE "
"TONINHO PINHEIRO_MG";387768;"Recapeamento de vias públicas urbanas";"R$ 1.613.707,10";"R$ 1.383.200,00";"08/01/2014";"IMPLANTAÇÃO E MODERNIZAÇÃO DE "
"TONINHO PINHEIRO_MG";508187;"Aquisição de máquinas/equipamentos agrícolas.";"R$ 949.500,00";"R$ 940.005,00";"13/01/2016";"IMPLANTAÇÃO E MODERNIZAÇÃO DE "
"MARGARIDA SALOMÃO_MG";522887;"REFORMA DE UNIDADE DE ATENÇÃO ESPECIALIZADA EM SAÚDE";"R$ 480.490,00";"R$ 480.490,00";"12/01/2016";"IMPLANTAÇÃO E MODERNIZAÇÃO DE "
"MARGARIDA SALOMÃO_MG";522852;"REFORMA DE UNIDADE DE ATENÇÃO ESPECIALIZADA EM SAÚDE";"R$ 519.386,65";"R$ 519.386,65";"11/01/2016";"IMPLANTAÇÃO E MODERNIZAÇÃO DE "
"DÂMINA PEREIRA_MG";505497;"Implantação e modernização de infraestrutura esportiva";"R$ 250.000,00";"R$ 243.750,00";"29/12/2015";"IMPLANTAÇÃO E MODERNIZAÇÃO DE "
"DÂMINA PEREIRA_MG";505522;"Implantação e Modernização de Infraestrutura Esportiva.";"R$ 950.000,00";"R$ 877.500,00";"03/12/2015";"IMPLANTAÇÃO E MODERNIZAÇÃO DE "
"EDUARDO BARBOSA_MG";139303;"Promoção de capacitação continuada para as pessoas com deficiência intelectual e múltipla, para seus familiares e para os profissionais da Rede Mineira das Apaes e a democratização do conhecimento gerado no âmbito do movimento mineiro das Apaes, por inter";"R$ 200.000,00";"R$ 200.000,00";"";"IMPLANTAÇÃO E MODERNIZAÇÃO DE "
"EDUARDO BARBOSA_MG";425968;"Aquisição de patrulha mecanizada.";"R$ 259.500,00";"R$ 243.750,00";"23/10/2014";"IMPLANTAÇÃO E MODERNIZAÇÃO DE "
"JAIME MARTINS_MG";157025;"Construção de parte de um Parque de Exposições.";"R$ 298.469,39";"R$ 292.500,00";"20/01/2011";"IMPLANTAÇÃO E MODERNIZAÇÃO DE "
"JAIME MARTINS_MG";157026;"Aquisição de Patrulha Mecanizada";"R$ 300.000,00";"R$ 292.500,00";"";"IMPLANTAÇÃO E MODERNIZAÇÃO DE "
"JAIME MARTINS_MG";154706;"Complementação do Parque de Exposição Kaquim Quintão - 2ª etapa";"R$ 128.573,80";"R$ 97.500,00";"17/01/2011";"IMPLANTAÇÃO E MODERNIZAÇÃO DE "
"JAIME MARTINS_MG";154711;"Aquisição de Patrulha Mecanizada";"R$ 200.000,00";"R$ 195.000,00";"18/01/2011";"IMPLANTAÇÃO E MODERNIZAÇÃO DE "
"JAIME MARTINS_MG";154714;"Aquisição de Patrulha Mecanizada";"R$ 213.000,00";"R$ 195.000,00";"18/01/2011";"IMPLANTAÇÃO E MODERNIZAÇÃO DE "
"JAIME MARTINS_MG";221487;"AQUISIÇÃO DE EQUIPAMENTOS E MATERIAIS PERMANENTES.";"R$ 80.822,77";"R$ 80.822,77";"02/01/2012";"IMPLANTAÇÃO E MODERNIZAÇÃO DE "
"JAIME MARTINS_MG";233591;"AQUISIÇÃO DE EQUIPAMENTO E MATERIAL PERMANENTE PARA UNIDADE DE ATENÇÃO ESPECIALIZADA EM SAÚDE.";"R$ 1.570.935,00";"R$ 1.570.935,00";"11/01/2012";"IMPLANTAÇÃO E MODERNIZAÇÃO DE "
"JAIME MARTINS_MG";214786;"Aquisição de material/equipamento permanente";"R$ 230.000,00";"R$ 230.000,00";"11/01/2012";"IMPLANTAÇÃO E MODERNIZAÇÃO DE "
"JAIME MARTINS_MG";229055;"AQUISIÇÃO DE EQUIPAMENTOS E MATERIAL PERMANENTE PARA UNIDADE DE ATENÇÃO ESPECIALIZADA EM SAÚDE";"R$ 600.000,00";"R$ 600.000,00";"";"IMPLANTAÇÃO E MODERNIZAÇÃO DE "
"JAIME MARTINS_MG";240639;"Aquisição de equipamentos e materiais permanentes.";"R$ 212.250,00";"R$ 212.250,00";"16/01/2012";"IMPLANTAÇÃO E MODERNIZAÇÃO DE "
"JAIME MARTINS_MG";219305;"Aquisição de Equipamento e Material Permanente para Unidade de Atenção Especializada em Saúde.";"R$ 250.000,00";"R$ 250.000,00";"13/01/2012";"IMPLANTAÇÃO E MODERNIZAÇÃO DE "
"JAIME MARTINS_MG";278217;"Edificações de uso público destinadas a atividades indutoras de turismo como centros de cultura, museus, casas da memória, centros de convenções, centros de apoio ao turista, teatros, centros de comercialização de produtos artesanais e mirantes públicos.*";"R$ 400.000,00";"R$ 390.000,00";"";"IMPLANTAÇÃO E MODERNIZAÇÃO DE "
"JAIME MARTINS_MG";317848;"1ª Etapa - Urbanização na area de lazer municipal do município de Japaraiba.";"R$ 282.517,07";"R$ 243.750,00";"17/01/2013";"IMPLANTAÇÃO E MODERNIZAÇÃO DE "
"JAIME MARTINS_MG";277022;"Aquisição de mobiliário, equipamentos e material permanente,pintura artística, paisagismo necessários à funcionalidade do Centro Cultural de Cláudio.";"R$ 406.250,00";"R$ 390.000,00";"";"IMPLANTAÇÃO E MODERNIZAÇÃO DE "
"JAIME MARTINS_MG";371021;"ImplantaÃ§Ã£o, reforma ou ampliaÃ§Ã£o de infraestrutura esportiva educacional, recreativa e de lazer (quadra poliesportiva).";"R$ 292.500,00";"R$ 292.500,00";"07/01/2014";"IMPLANTAÇÃO E MODERNIZAÇÃO DE "
"JAIME MARTINS_MG";390477;"Construção  de Quadra Poliesportiva no Bairro Vitória.";"R$ 331.759,42";"R$ 292.500,00";"20/01/2014";"IMPLANTAÇÃO E MODERNIZAÇÃO DE "
"JAIME MARTINS_MG";390488;"Construção de 02 (duas) quadras poliesportiva";"R$ 304.035,95";"R$ 292.500,00";"15/01/2014";"IMPLANTAÇÃO E MODERNIZAÇÃO DE "
"JAIME MARTINS_MG";371039;"REESTRTURAÇÃO DO COMPLEXO ESPORTIVO DE CEDRO DO ABAETÉ";"R$ 309.776,00";"R$ 292.500,00";"16/12/2013";"IMPLANTAÇÃO E MODERNIZAÇÃO DE "
"JAIME MARTINS_MG";425131;"Construção de Praça no município de Piumhi - MG";"R$ 261.693,01";"R$ 243.750,00";"26/08/2014";"IMPLANTAÇÃO E MODERNIZAÇÃO DE "
"LINCOLN PORTELA_MG";239909;"Pavimentação e implantação de sinalização e calçadas em vias do perímetro urbano do município Indaiabira.";"R$ 1.020.408,16";"R$ 1.000.000,00";"18/01/2012";"IMPLANTAÇÃO E MODERNIZAÇÃO DE "
"LINCOLN PORTELA_MG";230907;"Pavimentação e implantação de sinalização e calçadas em vias do perímetro urbano do município Indaiabira.";"R$ 510.204,08";"R$ 500.000,00";"30/01/2012";"IMPLANTAÇÃO E MODERNIZAÇÃO DE "
"LINCOLN PORTELA_MG";372303;"REFORMA DA PRAÇA ABNER AFONSO";"R$ 529.900,00";"R$ 487.500,00";"30/12/2013";"IMPLANTAÇÃO E MODERNIZAÇÃO DE "
"LINCOLN PORTELA_MG";391444;"Apoio a projeto de infraestrutura turística - Revitalização da Praças de Eventos e  Portais de boas vindas/agradecimento nas entradas da cidade e saída do município.";"R$ 398.500,00";"R$ 390.000,00";"15/01/2014";"IMPLANTAÇÃO E MODERNIZAÇÃO DE "
"LINCOLN PORTELA_MG";390360;"APOIO A PROJETO DE INFRAESTRUTURA TURISTICA";"R$ 259.500,00";"R$ 253.500,00";"";"IMPLANTAÇÃO E MODERNIZAÇÃO DE "
"LINCOLN PORTELA_MG";388938;"APOIO A PROJETOS DE INFRAESTRUTURA TURÍSTICA - Construção de um Portal no acesso ao Município de São João do Manteninha.";"R$ 248.724,49";"R$ 243.750,00";"09/01/2014";"IMPLANTAÇÃO E MODERNIZAÇÃO DE "
"LINCOLN PORTELA_MG";423496;"Construção de Quadra Poliesporttiva Coberta na localidade denominada Carreiras";"R$ 715.000,00";"R$ 477.750,00";"02/10/2014";"IMPLANTAÇÃO E MODERNIZAÇÃO DE "
"LINCOLN PORTELA_MG";423730;"Reforma e ampliação de Poliesportivo";"R$ 263.619,00";"R$ 253.500,00";"03/09/2014";"IMPLANTAÇÃO E MODERNIZAÇÃO DE "
"LINCOLN PORTELA_MG";423806;"IMPLANTAÇÃO E MODERNIZAÇÃO DE INFRAESTRUTURA ESPORTIVA - BELO HORIZONTE - MG";"R$ 519.293,48";"R$ 477.750,00";"18/12/2014";"IMPLANTAÇÃO E MODERNIZAÇÃO DE "
"MÁRIO HERINGER_MG";125581;"AQUISIÇÃO DE EQUIPAMENTO E MATERIAL PERMANENTE PARA ESTRUTURAÇÃO DE UNIDADES DEATENÇÃO ESPECIALIZADA EM SAUDE";"R$ 198.700,00";"R$ 194.726,00";"05/01/2011";"APOIO A OBRAS PREVENTIVAS DE D"
"MÁRIO HERINGER_MG";522883;"Implantação de 3 (três) núcleos de esporte educacional do Programa Segundo Tempo, em atendimento às crianças, jovens e adolescentes do município de Manhumirim/MG.";"R$ 250.000,00";"R$ 246.250,00";"19/01/2016";"APOIO A OBRAS PREVENTIVAS DE D"
"MÁRIO HERINGER_MG";522861;"Implantação de 02 (dois) núcleos do Programa Esporte e Lazer na cidade - Núcleo Urbano no Município de Araxá - MG";"R$ 405.000,00";"R$ 400.000,00";"";"APOIO A OBRAS PREVENTIVAS DE D"
"RENZO BRAZ_MG";316485;"Construção de uma Praça localizada no Municipio de Jacutinga.";"R$ 497.500,00";"R$ 487.500,00";"";"OBRAS DE MACRODRENAGEM E CONTR"
"RENZO BRAZ_MG";516815;"Aquisição de um Trator Agrícola";"R$ 123.084,13";"R$ 119.327,33";"06/01/2016";"OBRAS DE MACRODRENAGEM E CONTR"
"RENZO BRAZ_MG";508196;"Aquisição de trator agrícola e implementos para atender as comunidades rurais do Município de São João da Mata.";"R$ 140.000,00";"R$ 136.500,00";"14/01/2016";"OBRAS DE MACRODRENAGEM E CONTR"
"REGINALDO LOPES_MG";123457;"Aquisição de equipamentos e matriais permanentes não disponíveis na Instituição e troca de equipamentos e materiais permanentes sucateados.";"R$ 190.548,19";"R$ 182.926,00";"17/01/2011";"APOIO A PROJETOS DE DESENVOLVI"
"REGINALDO LOPES_MG";116379;"AQUISICAO DE EQUIPAMENTO E MATERIAL PERMANENTE PARA UNIDADE DE ATENCAO ESPECIALIZADA EM SAUDE";"R$ 38.000,00";"R$ 34.960,00";"03/01/2011";"APOIO A PROJETOS DE DESENVOLVI"
"REGINALDO LOPES_MG";132120;"Aquisição de material permanente e equipamentos hospitalares.";"R$ 51.110,00";"R$ 49.065,60";"";"APOIO A PROJETOS DE DESENVOLVI"
"REGINALDO LOPES_MG";123458;"AQUISICAO DE EQUIPAMENTO E MATERIAL PERMANENTE PARA ESTRUTURACAO DE UNIDADES DE ATENCAO ESPECIALIZADA EM SAUDE";"R$ 150.000,00";"R$ 138.000,00";"05/01/2011";"APOIO A PROJETOS DE DESENVOLVI"
"REGINALDO LOPES_MG";123422;"Aquisição de Materiais e Equipamentos Permanentes";"R$ 45.350,00";"R$ 44.425,00";"27/12/2010";"APOIO A PROJETOS DE DESENVOLVI"
"REGINALDO LOPES_MG";116478;"AQUISICAO DE EQUIPAMENTO E MATERIAL PERMANENTE PARA UNIDADE DE ATENCAO ESPECIALIZADA EM SAUDE";"R$ 100.000,00";"R$ 98.000,00";"31/12/2010";"APOIO A PROJETOS DE DESENVOLVI"
"REGINALDO LOPES_MG";118823;"AQUISIÇÃO DE EQUIPAMENTOS E MATERIAIS PERMANENTES PARA UNIDADE DE SAÚDE.";"R$ 102.050,00";"R$ 97.968,00";"29/12/2010";"APOIO A PROJETOS DE DESENVOLVI"
"REGINALDO LOPES_MG";123421;"O Objeto do convênio é a compra de equipamentos permanentes para a Santa Casa de Misericórdia de Perdões. Executando mais essa ação, aumentaremos a procura por internações nesta Santa Casa, pelos usuários do SUS, que por estarmos com instalações deficitár";"R$ 45.460,00";"R$ 44.481,00";"10/01/2011";"APOIO A PROJETOS DE DESENVOLVI"
"REGINALDO LOPES_MG";141202;"Aquisição de Equipamentos e Material Permanente para Unidade de Atenção Especializada.";"R$ 55.000,00";"R$ 50.000,00";"14/01/2011";"APOIO A PROJETOS DE DESENVOLVI"
"REGINALDO LOPES_MG";136030;"Este objeto refere-se à utilização dos recursos para a compra de equipamentos e/OU materiais permanentes para a Unidade de Saúde";"R$ 408.165,00";"R$ 391.838,40";"";"APOIO A PROJETOS DE DESENVOLVI"
"REGINALDO LOPES_MG";132531;"É objeto deste projeto a aquisição dos seguintes equipamentos e materiais permanentes para o Hospital São João Batista: ¿Sistema de Digitalização e Visualização/diagnóstico de imagens,¿Sistema de hemodiálise para  UTI,¿Osmose reversa portátil,¿CPAP Neonat";"R$ 380.443,00";"R$ 350.000,00";"13/01/2011";"APOIO A PROJETOS DE DESENVOLVI"
"REGINALDO LOPES_MG";136950;"Aquisição de Equipamentos e Materiais Permanente";"R$ 193.806,15";"R$ 189.929,00";"28/12/2010";"APOIO A PROJETOS DE DESENVOLVI"
"REGINALDO LOPES_MG";127855;"Aquisição de Equipamentos e Materiais Permanentes.";"R$ 50.000,00";"R$ 49.000,00";"10/12/2010";"APOIO A PROJETOS DE DESENVOLVI"
"REGINALDO LOPES_MG";132107;"Aquisição de equipamentos";"R$ 102.050,00";"R$ 97.968,00";"13/01/2011";"APOIO A PROJETOS DE DESENVOLVI"
"REGINALDO LOPES_MG";132105;"AQUISIÇÃO DE EQUIPAMENTO E MATERIAL PERMANENTE PARA ESTRUTURAÇÃO DE UNIDADES DE ATENÇÃO ESPECIALIZADA EM SAÚDE.";"R$ 54.350,00";"R$ 50.000,00";"28/12/2010";"APOIO A PROJETOS DE DESENVOLVI"
"REGINALDO LOPES_MG";132094;"Aquisição de equipamento e material permanente para unidade de atenção especializada em saúde.";"R$ 75.769,00";"R$ 74.253,00";"20/12/2010";"APOIO A PROJETOS DE DESENVOLVI"
"REGINALDO LOPES_MG";127050;"ESTRUTURAÇÃO DA UNIDADE HOSPITALAR INSERIDA NO MUNICIPIO DE CAMBUI ATRAVÉS DA AQUISIÇÃO DE EQUIPAMENTOS MEDICO-HOSPITALARES E MATERIAL PERMANENTE. OS REFERIDOS EQUIPAMENTOS SERÁO ADQUIRIDOS VISANDO ALCANÇAR OS OBJETIVOS CITADOS ACIMA NA JUSTIFICATIVA DA P";"R$ 51.100,00";"R$ 50.000,00";"";"APOIO A PROJETOS DE DESENVOLVI"
"REGINALDO LOPES_MG";132097;"Aquisição de equipamentos e material permamente para o Hospital Nossa Senhora do Rosário em Resende Costa/MG";"R$ 51.021,00";"R$ 50.000,00";"";"APOIO A PROJETOS DE DESENVOLVI"
"REGINALDO LOPES_MG";136890;"Aquisição de Equipamento Médico Hospitalar-QUE SERÃO UTILIZADOS NA UNIDADE HOSPITALAR";"R$ 102.041,00";"R$ 97.959,36";"13/01/2011";"APOIO A PROJETOS DE DESENVOLVI"
"REGINALDO LOPES_MG";278879;"Reforma do Campo dos Expedicionários e Construção de uma quadra na Comunidade do Curralinho dos Paulas.";"R$ 256.000,00";"R$ 243.750,00";"21/01/2013";"APOIO A PROJETOS DE DESENVOLVI"
"REGINALDO LOPES_MG";278882;"REFORMA E AMPLIAÇÃO DA QUADRA POLIESPORTIVA DO BAIRRO SÃO JOSÉ OPERÁRIO.";"R$ 255.209,15";"R$ 243.750,00";"";"APOIO A PROJETOS DE DESENVOLVI"
"REGINALDO LOPES_MG";278884;"REFORMA, COBERTURA, ILUMINAÇÃO E CONSTRUÇÃO DE VESTIÁRIOS NA QUADRA POLIESTPORTIVA  DO BAIRRO ALTO DO ANJO";"R$ 272.895,34";"R$ 243.750,00";"18/10/2012";"APOIO A PROJETOS DE DESENVOLVI"
"REGINALDO LOPES_MG";278890;"Construção de uma quadra poliesportiva no município de Tombos.";"R$ 261.770,58";"R$ 243.750,00";"";"APOIO A PROJETOS DE DESENVOLVI"
"BILAC PINTO_MG";426211;"Pavimentação da Estrada Real no bairro Tronqueiras";"R$ 276.534,72";"R$ 245.850,00";"";"APOIO A PROJETOS DE DESENVOLVI"
"BILAC PINTO_MG";416765;"PAVIMENTAÇÃO DE VIAS PÚBLICAS NO MUNICÍPIO DE PORTEIRINHA-MG";"R$ 250.880,76";"R$ 245.850,00";"24/07/2014";"APOIO A PROJETOS DE DESENVOLVI"
"BILAC PINTO_MG";416772;"Pavimentação Asfaltica em Diversas Ruas da Cidade";"R$ 250.919,07";"R$ 245.850,00";"17/07/2014";"APOIO A PROJETOS DE DESENVOLVI"
"BILAC PINTO_MG";419041;"Melhoramento de vias urbanas mediante a pavimentação asfáltica sobre poliedros, nos trechos das Rua Joaquim A. Pinto e travessa Joaquim A Pinto no bairro Coqueiral, compreendendo a construção de calçadas e rampas de acessibilidade.";"R$ 251.000,00";"R$ 245.850,00";"";"APOIO A PROJETOS DE DESENVOLVI"
"BILAC PINTO_MG";416806;"Pavimentação em Calçamento Paralelepípedo em Vias Publicas(Ruas e/ou Avenidas) no Município de Itacarambi.";"R$ 249.082,98";"R$ 245.850,00";"24/07/2014";"APOIO A PROJETOS DE DESENVOLVI"
"BILAC PINTO_MG";428629;"Pavimentação de vias públicas no município de Caraí/MG.";"R$ 250.000,00";"R$ 245.850,00";"";"APOIO A PROJETOS DE DESENVOLVI"
"BILAC PINTO_MG";455327;"Recapeamento de Vias Públicas";"R$ 250.000,00";"R$ 245.850,00";"12/01/2015";"APOIO A PROJETOS DE DESENVOLVI"
"BILAC PINTO_MG";416295;"Implantação e Pavimentação em Blocos Rígidos de Concreto com meio-fio, sarjetas e drenagem pluvial superficial das vias do Bairro Morada do Sol, denominadas: Rua José Machado Silvério, Rua Maria Tereza de Jesus e Rua Geraldo Manoel Ribeiro.";"R$ 302.221,31";"R$ 245.850,00";"05/11/2014";"APOIO A PROJETOS DE DESENVOLVI"
"BILAC PINTO_MG";414842;"Recapeamento de ruas do centro da cidade com pavimentação asfáltica.";"R$ 250.000,00";"R$ 245.850,00";"11/08/2014";"APOIO A PROJETOS DE DESENVOLVI"
"BILAC PINTO_MG";414921;"Pavimentação em blocos de concreto sextavados, da via pública denominada Avenida Vice Prefeito João Teixeira da Costa, localizada no município de Cachoeira de Minas/MG.";"R$ 248.758,06";"R$ 245.850,00";"08/09/2014";"APOIO A PROJETOS DE DESENVOLVI"
"BILAC PINTO_MG";506495;"Pavimentação de vias no município de Ouro Fino - 1º Etapa.";"R$ 510.000,00";"R$ 493.100,00";"20/11/2015";"APOIO A PROJETOS DE DESENVOLVI"
"BILAC PINTO_MG";506740;"Cobertura permanente para Eventos da Rua Augusto Felipe Wolf - 1ª etapa.";"R$ 310.000,00";"R$ 245.850,00";"20/11/2015";"APOIO A PROJETOS DE DESENVOLVI"
"BILAC PINTO_MG";456585;"Asfaltamento em diversas ruas de Toledo.";"R$ 250.000,00";"R$ 244.465,40";"09/01/2014";"APOIO A PROJETOS DE DESENVOLVI"
"BILAC PINTO_MG";507044;"Drenagem das águas pluviais Nas Ruas: Fabrício Paulino, Zivaldo Miranda,7 de setembro, Antonino de Almeida,Jose de Antão, Mamédio de Oliveira, Antonio Soares Sobrinho";"R$ 248.350,00";"R$ 245.850,00";"12/01/2016";"APOIO A PROJETOS DE DESENVOLVI"
